segment_id,segment_description,road_name,lga,region,district,start_lat,start_lon,gda_x,gda_y
5755,START OF ASPHALT - NERONG,PACIFIC HIGHWAY,MID-COAST,North,Newcastle M3Ed3,-32.5099635,152.2108474,4569798.7281,9789020.2362
5760,800M SOUTH OF DONNELLYS,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-35.17277052222222,149.2997702888889,4284573.406266667,9509401.485144444
5770,NEAR  DONNELLYS CK,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-35.1762620875,149.2894539375,4284206.914425,9508453.8105875
5780,NEAR STOPPING AREA (ST.,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-35.1762344,149.2765222,4284235.7221,9507276.6376
5790,370M NORTH OF MACS REEF,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-35.17887785714286,149.26810867142856,4283959.287857143,9506504.350942858
5800,60M SOUTH OF QUEANBEYAN,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-35.1818398,149.2578950666667,4283651.026533333,9505567.477666667
5805,END CONCRETE AT SUTTON,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-34.57993917777778,149.89603943333333,4348186.188655555,9566947.763388889
5810,MYALL RIVER RD,PACIFIC HIGHWAY,MID-COAST,North,Newcastle M3Ed3,-32.46537825,152.1963366,4574800.5132,9787905.204950001
5815,CHANGE ASPHALT 2KM FROM,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-35.189778525,149.2259630875,4282833.204075,9502641.9641875
5825,ABUT 2 BRIDGE OVER ROAD,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-35.1970585,149.2179817,4282041.4784,9501898.3384
5835,CONC NOSE S/B OFFLOAD R,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-35.20523206666667,149.2024691,4281165.083416667,9500467.362366667
5840,1276M FROM AB2 BN10296 HOUSTON FLAT BRIDGE,PACIFIC HIGHWAY,MID-COAST,North,Newcastle M3Ed3,-32.437363,152.1920689,4577920.7133,9787659.0398
5910,740M NORTH OF ALUM MOUNTAIN TRAIL OVERPASS,PACIFIC HIGHWAY,MID-COAST,North,Newcastle M3Ed3,-32.3888871,152.224179,4583134.8211,9790940.93
5915,STUART STREET,PACIFIC HIGHWAY,MID-COAST,North,Newcastle M3Ed3,-32.3901929,152.222863,4582996.5014,9790810.1317
5920,END DIV CWY MEDIAN,WALLARAH-BLUE HAVEN,CENTRAL COAST,North,Central Coast M3Ed3,-33.2139478,151.4667893333333,4495102.921066667,9715904.868133334
5930,TOOHEYS ROAD BRIDGE,WALLARAH-BLUE HAVEN,CENTRAL COAST,North,Central Coast M3Ed3,-33.2091958,151.4855089,4495554.3046,9717669.3768
5950,DEVILS PULPIT NB,PACIFIC HIGHWAY,CLARENCE VALLEY,North,Far North Coast M3Ed2,-29.2775836,153.217053,4922375.0305,9904662.2454
5970,NEAR STH BOUND OFF LOAD,WALLARAH-BLUE HAVEN,CENTRAL COAST,North,Central Coast M3Ed2,-33.2200562,151.4423828,4494523.6233,9713604.9583
6000,WEATHER STATION RD NB,PACIFIC HIGHWAY,RICHMOND VALLEY,North,Far North Coast M3Ed3,-31.333065516666668,151.39952366666668,4701981.9473,9722445.934483333
6005,WEATHER STATION SB,MID WESTERN HIGHWAY,BATHURST REGIONAL,West,Central West M3Ed3,-32.9030157625,150.0072225,4533685.0640375,9582812.820575
6010,BOUNDARY 503 MELLONG GR,WINDSOR-MT THORLEY,SINGLETON,North,Upper Hunter M3Ed3,-33.32249557826087,149.88119139130436,4488139.819813044,9568080.311426086
6015,SHOWGROUND ROAD,MID WESTERN HIGHWAY,BLAND,South,Riverina East M3Ed3,-32.0331026375,149.1894267125,4629560.0120749995,9513272.8882125
6020,CENTRE OF SPRING CREEK BN10003,MID WESTERN HIGHWAY,BATHURST REGIONAL,West,Central West M3Ed3,-31.75285678181818,150.70847614545454,4658741.267827272,9654231.803009091
6025,TABBIMOBILE STATE FOREST SB,PACIFIC HIGHWAY,RICHMOND VALLEY,North,Far North Coast M3Ed2,-32.34911193333333,149.1805792,4593813.843033333,9511720.687766666
6030,EVANS PLAINS CREEK,MID WESTERN HIGHWAY,BATHURST REGIONAL,West,Central West M3Ed3,-31.57722399230769,151.01189361538462,4677330.390061539,9683215.884676922
6035,CONC NOSE N/B ONLOAD RA,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-34.29733458571429,149.6820825,4380092.726457143,9549346.118542857
6040,EAST OF LANGES LANE,MID WESTERN HIGHWAY,BATHURST REGIONAL,West,Central West M3Ed3,-32.795736507692304,149.57489453846154,4546037.014776923,9543398.507553846
6045,ABUT 2 BRIDGE OVER ROAD,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-34.10395976428571,149.3820155785714,4401835.660364286,9522039.417921428
6047,LESLIE CREEK ROAD,BRUXNER HIGHWAY,TENTERFIELD,North,New England M3Ed3,-28.90312455,152.4500423,4968057.1908,9832304.27485
6050,6050 - STH TOP SC HILL,WINDSOR-MT THORLEY,SINGLETON,North,Upper Hunter M3Ed3,-32.43710054117647,150.63373243529412,4583685.134611764,9642909.136711765
6055,SOUTH PACIFIC TRAIL SB,PACIFIC HIGHWAY,RICHMOND VALLEY,North,Far North Coast M3Ed3,-32.32732367142857,150.35104805,4595162.652635714,9620753.948364286
6060,6060 - BOT. STAIRCASE H,WINDSOR-MT THORLEY,SINGLETON,North,Upper Hunter M3Ed3,-31.760778645454547,150.8213221,4657409.188681818,9664809.74960909
6061,SEAL AREA AT N/B OFFLOA,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-35.181292,149.25091125,4283725.49075,9504933.052749999
6065,MINYUMBI ROAD SB,PACIFIC HIGHWAY,RICHMOND VALLEY,North,Far North Coast M3Ed3,-29.040670050000003,152.85051815,4950607.68675,9870462.43635
6070,START CONCRETE - MACS R,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-32.93617462972973,149.88711258108108,4528521.023243244,9572230.05057027
6075,SWAN BAY NEW ITALY RD SB,PACIFIC HIGHWAY,RICHMOND VALLEY,North,Far North Coast M3Ed3,-29.080667333333334,152.9951658,4945379.583466667,9884306.2838
6080,MACS REEF RD-YASS RIVER,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-32.915001516000004,150.198470388,4530523.895384,9601433.086604001
6085,OAK HOLLOW ROAD DRAKE,BRUXNER HIGHWAY,TENTERFIELD,North,New England M3Ed3,-30.660888885714286,149.07145154285715,4774090.008228571,9506467.421428572
6090,CHEVIOT HILLS ROAD DRAKE,BRUXNER HIGHWAY,TENTERFIELD,North,New England M3Ed3,-32.62765652727273,148.8189056772727,4562328.080531818,9471485.563554546
6095,GIRARD STATE FOREST,BRUXNER HIGHWAY,TENTERFIELD,North,New England M3Ed3,-29.65883844,150.69210086,4883126.89754,9663335.04546
6100,SAND QUARRY DONNELLYS C,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-32.83015849230769,150.4719970230769,4540119.853023076,9628307.540396154
6105,WEST OF YALGOGRIN,MID WESTERN HIGHWAY,BLAND,South,Riverina East M3Ed3,-30.299175849999997,151.704124425,4813088.496175,9758577.98045
6110,VALLEY VIEW,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-34.56331765714286,149.40207244571428,4351659.7386428565,9520658.277757142
6112,GIRARD AUXILLARY LANE W,BRUXNER HIGHWAY,TENTERFIELD,North,New England M3Ed3,-28.9248426,152.3317717,4966244.8319,9820639.9377
6115,BOWERBIRD ROAD,MID WESTERN HIGHWAY,BLAYNEY,West,Central West M3Ed3,-32.266018935,149.368738515,4602371.201135,9526158.239190001
6120,DONNELLYS RD,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-33.7706037125,149.938562525,4437022.854828125,9576136.091915624
6125,SOUTH OF NARRIAH MOUNTAIN,MID WESTERN HIGHWAY,BLAND,South,Riverina East M3Ed3,-31.835272673913042,150.18714302173913,4649307.067343479,9606876.79381739
6130,NTH DONNELLY RD-POWERLI,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-33.89075903214286,149.27494976785715,4424755.472632143,9512429.570139285
6135,CHANTERS LANE,MID WESTERN HIGHWAY,BLAND,South,Riverina East M3Ed3,-31.5827954,147.5680090375,4676939.6972,9360555.5276875
6140,(POWERLINES) - PET CEME,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-32.5308072,149.52074488235294,4572519.356823529,9538898.519511765
6143,SLATY CEEEK OT LANE,BRUXNER HIGHWAY,TENTERFIELD,North,New England M3Ed3,-28.90302105,152.2729864,4968956.22645,9815026.8052
6145,DUNGEON RD 140M FROM RD,MID WESTERN HIGHWAY,BLAYNEY,West,Central West M3Ed3,-33.50186384,149.29077012,4469761.69648,9512643.35352
6147,SLATY CREEK,BRUXNER HIGHWAY,TENTERFIELD,North,New England M3Ed3,-28.90366365,152.27063765,4968896.5377,9814793.992899999
6150,6150 - STH SIDE COBBS Y,WINDSOR-MT THORLEY,SINGLETON,North,Upper Hunter M3Ed3,-32.726144448,150.099574924,4551880.927952,9592299.513675999
6155,OLD DIP SANDY HILLS,BRUXNER HIGHWAY,TENTERFIELD,North,New England M3Ed3,-30.37420276666667,149.83566268888887,4808868.787988889,9579379.616955556
6160,SHEEPYARD CREEK,BRUXNER HIGHWAY,TENTERFIELD,North,New England M3Ed3,-31.16834214,149.53784136,4720718.91414,9545067.4185
6165,BOOROOK ROAD,BRUXNER HIGHWAY,TENTERFIELD,North,New England M3Ed3,-31.15891199411765,149.34328754117647,4723934.970317647,9530789.0247
6170,CLEAR CREEK,NR MENINDEE-BROKEN HILL,UNINCORPORATED NSW,West,Far West Local M3Ed3,-31.069405975000002,146.305157435,4729736.536135,9240331.583505
6175,CLEAR CREEK NO2,BRUXNER HIGHWAY,TENTERFIELD,North,New England M3Ed3,-32.22491184444445,148.3967849888889,4609338.790022222,9438188.453977779
6180,CLEAR CREEK NO3,BRUXNER HIGHWAY,TENTERFIELD,North,New England M3Ed3,-30.666084376923077,150.31367207692307,4775255.8250230765,9624044.389784615
6181,MIDDLETON VC REST AREA,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-35.141764375,149.335027075,4287939.89235,9512688.040775001
6185,BLACK PINCH,BRUXNER HIGHWAY,TENTERFIELD,North,New England M3Ed3,-31.364909926666666,148.79638776666667,4699646.6892,9478671.851013333
6190,BLACK PINCH NO2,BRUXNER HIGHWAY,TENTERFIELD,North,New England M3Ed3,-32.65194911875,148.585503075,4560592.6277125,9450010.02546875
6191,CHANGE CONCRETE AT SHIR,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-35.12632775,149.343462375,4289634.131425,9513494.659062501
6195,400M NTH OF BROOKS CK,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-31.419934666666666,151.07076557333332,4694333.529746667,9691239.77706
6200,ROAD TO BINYA,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-31.801914835,149.866421795,4653029.440465,9575301.88048
6205,SHARMANS LANE,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-30.845182257142856,150.18037796666667,4757538.767980953,9611615.64965238
6210,CHANGE CONSTRUCTION JOI,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-33.52201552631579,149.65798716578948,4465236.212086842,9548100.465302631
6212,NEAR RED HILL,NR MENINDEE-BROKEN HILL,UNINCORPORATED NSW,West,Far West Local M3Ed3,-32.0034837,141.5687662,4624789.3238,8787400.2882
6215,MCDONALDS CR SB,PACIFIC HIGHWAY,RICHMOND VALLEY,North,Far North Coast M3Ed3,-32.5498653,145.3851863125,4570064.3824125,9150772.5156
6217,MINDOO,BRUXNER HIGHWAY,TENTERFIELD,North,New England M3Ed3,-28.9733969,152.17432305,4961633.208533333,9805011.154216668
6220,ABUT 2 GEARYS GAP N/B,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-32.89735506842106,150.12163118421051,4533271.726473684,9594662.272368422
6225,SIMS GAP,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-32.81727637142858,147.50099274285714,4545127.986814286,9351997.427957144
6230,SIM'S GAP,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-33.59343582444445,148.33256991333332,4459238.205524445,9425567.858886667
6235,JENKINS ROAD,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-32.0507831125,148.5766171875,4627291.15935,9456419.664725
6240,140M NORTH OF WHEATLEY,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-33.84466625151515,149.13054132121212,4431029.107745454,9497805.955
6245,MR 321 T0 GRIFFITH,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-32.76334215384615,147.81067243846152,4549272.026576923,9382486.757084616
6247,SWAMP OAK CREEK WEST,BRUXNER HIGHWAY,TENTERFIELD,North,New England M3Ed3,-29.019789633333332,152.12670676666667,4956717.470766666,9800114.888766667
6250,MUNROS LANE WEST,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-33.53081431304348,148.65617170434783,4465601.0447913045,9455627.323804347
6255,JENNING'S ROAD,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-32.395269323076924,147.92841426923076,4590754.316692308,9393861.746253846
6260,NED'S ROCK,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-33.665126961111106,148.32284753888888,4451490.713991667,9423723.006841667
6265,COOMBING CREEK,MID WESTERN HIGHWAY,BLAYNEY,West,Central West M3Ed3,-33.03804538333333,147.70426194444445,4520090.645144444,9370297.6283
6270,CHANGE CONCRETE CONSTRU,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-33.21159049032258,149.53005242580645,4500035.626577419,9537956.942487098
6275,KOCHS ROAD,BRUXNER HIGHWAY,TENTERFIELD,North,New England M3Ed3,-33.212413885714284,146.84939274285716,4502077.938585714,9289801.9832
6280,NEAR REMEMBRANCE DRIVE,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-33.76546789705883,148.7001381970588,4439706.1924,9458771.127367647
6285,ENDS AT ODONNELLS RD,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-32.94677986,147.158806,4530838.22932,9319878.5133
6290,6290 - LG CUL FLOWER G,WINDSOR-MT THORLEY,SINGLETON,North,Upper Hunter M3Ed3,-33.35916337647058,149.08609555294117,4483748.151405882,9496186.536929412
6295,COMMON ROAD,BRUXNER HIGHWAY,TENTERFIELD,North,New England M3Ed3,-31.901874608333333,148.45808778333333,4644187.024,9445518.974408334
6300,DARRYL MCCARTHYS,BRUXNER HIGHWAY,TENTERFIELD,North,New England M3Ed3,-33.631923425000004,148.95851413125,4454575.30575625,9483342.42039375
6301,ABT1 COOLONGOLOOK RIVER,PACIFIC HIGHWAY,MID-COAST,North,Newcastle M3Ed3,-32.2626351,152.3276687,4596614.4538,9801371.1143
6305,YARRAND DOWNS,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-33.9451868375,145.848366775,4422379.657075,9193634.3639125
6310,300M SOUTH OF HAUL ROAD,FEDERAL HIGHWAY,QUEANBEYAN-PALERANG,South,HMO North M3Ed3,-33.90407885909091,149.61022962272727,4423624.134663636,9541786.902172728
6315,YOUNGS LANE,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-33.951884741176464,145.8069019882353,4421594.389041177,9189813.242717646
6320,WEEROONA,MID WESTERN HIGHWAY,BLAYNEY,West,Central West M3Ed3,-33.94437938461538,148.5373889,4421142.621007692,9441991.80528077
6325,NORTH EAST OF DUMOSSA R,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-33.9648443,145.7579184,4420105.5856,9185306.7156
6330,DUMOSSA ROAD,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-33.3378085375,149.21742761250002,4486371.894945833,9507100.7133875
6335,GOOLGOWI,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-33.981495499999994,145.71101525,4418207.883850001,9180998.662700001
6340,390M STH OF KENNEDYS GAP RD,PACIFIC HIGHWAY,MID-COAST,North,Newcastle M3Ed3,-33.264392155555555,149.14734294444443,4494408.691744444,9501780.292905556
6345,SALEYARD LANE,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-33.99055505,145.6943380875,4417184.8042375,9179471.6257125
6350,LIMESTONE CREEK,MID WESTERN HIGHWAY,BLAYNEY,West,Central West M3Ed3,-33.72219463181818,147.9258131090909,4445891.006304545,9386221.718909092
6355,PALMYRA TANK,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-34.00989549166667,145.6572181,4414998.10315,9176072.728341667
6360,JEANELLA,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-33.556462859999996,147.710869,4462942.40649,9367418.64648
6365,ARCADIA LANE,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-34.00683415,145.608592975,4415278.594675,9171580.7433
6370,BOOROOLA,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-33.34725608181818,147.24134878181817,4485674.2925,9326118.92810909
6375,GREEN HILLS ROAD,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-34.01198580769231,145.55995124615384,4414646.901161538,9167099.534592308
6380,WOODBINE,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-33.74088963333333,146.85887490833332,4443259.250750001,9288141.310266666
6385,MR 244 (TO CARRATHOOL),MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-34.04053596,145.5215747466667,4411433.602446667,9163602.79516
6390,WAH WAH TANK,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-33.790493149999996,146.64674889285715,4437926.956514286,9268423.364207143
6395,BASSANO,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-34.049605925,145.48459165833333,4410379.579687499,9160205.619433334
6400,KINGSTON PARK,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-33.52101617307692,147.7905529,4466350.952907693,9375158.810653847
6405,CARREGO LANE,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-34.04906763125,145.444054075,4410384.28248125,9156465.42415
6410,KINGSTON PARK,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-33.92420919655173,145.9849940137931,4423626.7589,9206865.446206896
6415,GUNBAR,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-34.046777885714285,145.4087086214286,4410588.903714286,9153201.209414285
6420,10M STH OF HOUSE NUMBER 13175,PACIFIC HIGHWAY,MID-COAST,North,Newcastle M3Ed3,-34.100924274074075,147.1474777074074,4403119.1135777775,9313957.561996296
6421,START OF CONCRETE,PACIFIC HIGHWAY,MID-COAST,North,Newcastle M3Ed3,-32.1904363,152.3255129,4604614.2975,9801576.0664
6425,BRI BRI TANK,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-34.06820508125,145.36803805625,4408156.55270625,9149486.706525
6430,FIVE OAKS ROAD,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-33.94382768888889,145.95267774444446,4421301.5216666665,9203977.014
6435,,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-34.08822436666667,145.33096663333333,4405884.089066667,9146103.3744
6440,COLLECTOR T/O TO COLLEC,FEDERAL HIGHWAY,GOULBURN MULWAREE,South,HMO North M3Ed3,-32.867912875,150.493492675,4534289.1111625,9629816.3222875
6441,460M NTH OF MELALEUCA DR,PACIFIC HIGHWAY,MID-COAST,North,Newcastle M3Ed3,-32.1707557,152.3264585,4606787.62155,9801776.1808
6450,MIRROOL CREEK 65KM,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-34.27048619,146.12372296,4385369.30802,9218798.49392
6455,OTE ARO YARDS,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-34.120516172222224,145.27529364999998,4402222.253055556,9141029.456461111
6460,COLLECTOR BYPASS T/OFF,FEDERAL HIGHWAY,GOULBURN MULWAREE,South,HMO North M3Ed3,-34.14721048965517,146.21684554482758,4398686.5429034475,9227898.844868965
6465,BERANGERINE,MID WESTERN HIGHWAY,CARRATHOOL,South,Riverina West M3Ed3,-34.142553760000006,145.23149436666665,4399712.627413333,9137034.081286667
6470,CONC N/B STOCK UNDERPAS,FEDERAL HIGHWAY,GOULBURN MULWAREE,South,HMO North M3Ed3,-34.42961105333333,148.50944907333331,4366431.2337,9438606.532266667
6475,IRRIGATION CHANNEL,MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-34.168905040909095,145.2126904090909,4396762.954754545,9135351.458268182
6480,WONGALEA ROAD,MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-34.25299497692308,147.1566585076923,4386429.526338462,9314485.920211539
6485,OLD-GALAH,MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-34.20885224166667,145.16803165000002,4392264.809258333,9131315.496108333
6490,WARRENDALE ROAD,MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-34.075413610344825,147.7191621724138,4405448.502686206,9367080.398806896
6495,GALAH TANK,MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-34.24265311875,145.13532941875,4388465.7460125,9128371.50264375
6500,DOWNEY,MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-34.23581375238095,146.048435,4388690.767835714,9212653.952178571
6505,,MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-34.27967472368421,145.10335246578947,4384310.000913158,9125503.086021053
6510,INT 329 TO P/P 284,MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-34.07700231111111,145.98525767777778,4406278.415811111,9207316.037592592
6515,NORTH ILLILAWA TANK,MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-34.322686589999996,145.07117545333332,4379489.135063333,9122631.055550002
6520,20 MILE GUMS,MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-33.88504332647059,148.33367035882355,4425763.539835295,9424641.13790588
6525,,MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-34.350990708333335,145.05125114166665,4376318.370916666,9120857.584116666
6530,ROWES LAGOON-CRISPS STO,MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-34.070059591428574,147.43962054285714,4405896.698305714,9341756.061828572
6535,,MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-34.3773239375,145.02422612916666,4373353.334749999,9118428.752958333
6540,6540 - CRV BOT HOWES MT S/SHALE PIT CNR,WINDSOR-MT THORLEY,SINGLETON,North,Upper Hunter M3Ed3,-34.26070353,146.55109823333333,4385399.466503333,9259394.175296666
6545,MCINTYRES CORNER,MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-34.40429003076923,145.00387745,4370329.253215385,9116616.067669231
6550,RUTHERFORD,MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-34.330486074999996,145.8673818611111,4377984.137172222,9196429.666583333
6555,RADIO TOWER,MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-34.451989247368424,144.98491200526317,4365009.41361579,9114975.923542107
6560,ILLIAWA,MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-34.714843975,147.8300219125,4335200.1499499995,9375520.9666125
6565,BIRRIWA,MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-34.47246511764706,144.9525212294118,4362682.263664706,9112046.660158824
6570,KAROOLA,MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-34.48186975666667,145.74704158,4361308.3752833335,9185099.127036666
6575,BIRRIWA,MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-34.497037266666666,144.91042945,4359882.445183333,9108237.695483334
6580,`STURTS MARKED TREE',MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-34.43910735833334,146.55360978333334,4365622.084050001,9259370.207358332
6585,HAY TOWN,MID WESTERN HIGHWAY,HAY,South,Riverina West M3Ed3,-34.4971933,144.86424426666667,4359779.444133333,9104000.170766667
6590,6590 - STH TANK CNR NTH,WINDSOR-MT THORLEY,SINGLETON,North,Upper Hunter M3Ed3,-33.33049727142857,149.84685741428572,4485503.8304,9566116.3586
6600,6600 - NTH GORDONSS AVE,WINDSOR-MT THORLEY,SINGLETON,North,Upper Hunter M3Ed3,-33.66647725714286,150.33323477142858,4448695.9672,9609497.721685713
6610,END OF AC TO CURRAWONG,FEDERAL HIGHWAY,GOULBURN MULWAREE,South,HMO North M3Ed3,-34.51534052307692,149.7915204,4356227.403853847,9556482.168015385
6620,STH CLOVERLEY FARM GATE,FEDERAL HIGHWAY,GOULBURN MULWAREE,South,HMO North M3Ed3,-33.80020855,150.2514212125,4434122.59625,9601462.435975
6630,STH OF FLYOVER-GLENELLE,FEDERAL HIGHWAY,GOULBURN MULWAREE,South,HMO North M3Ed3,-34.81394017777777,149.60437911111111,4323699.370033334,9538123.495355556
6640,FLYOVER TO SH2,FEDERAL HIGHWAY,GOULBURN MULWAREE,South,HMO North M3Ed3,-34.46828921666667,149.82529588333333,4361352.154166666,9559738.48275
6650,6650 - S/O/DARKY CK CV,WINDSOR-MT THORLEY,SINGLETON,North,Upper Hunter M3Ed3,-32.770996479999994,150.92128876,4546186.9622599995,9666980.51004
6660,NTH OF DARKEY CREEK,WINDSOR-MT THORLEY,SINGLETON,North,Upper Hunter M3Ed3,-32.7634176,150.92380116666666,4547017.279566667,9667247.049433334
6680,6680,WINDSOR-MT THORLEY,SINGLETON,North,Upper Hunter M3Ed3,-32.7429583,150.9322588,4549252.7855,9668123.5754
6690,TERRYS CREEK HEADING NO,WINDSOR-MT THORLEY,SINGLETON,North,Upper Hunter M3Ed2,-32.7275568,150.9439393,4550916.8237,9669280.9503
6700,DARKEY CREEK,WINDSOR-MT THORLEY,SINGLETON,North,Upper Hunter M3Ed3,-32.7235266,150.94451185,4551361.0248,9669351.3914
6710,250M NORTH FROM AB2 DAR,WINDSOR-MT THORLEY,SINGLETON,North,Upper Hunter M3Ed3,-32.72040035,150.9461148,4551701.494899999,9669514.4982
6720,280M SOUTH OF FIREPLACE,WINDSOR-MT THORLEY,SINGLETON,North,Upper Hunter M3Ed3,-32.71675075,150.94673205,4552103.396625,9669587.5406
6730,_FROM:,WINDSOR-MT THORLEY,SINGLETON,North,Upper Hunter M3Ed3,-32.7132424,150.9451498,4552497.4393,9669454.1214
6740,FIREPLACE / REST AREA,WINDSOR-MT THORLEY,SINGLETON,North,Upper Hunter M3Ed3,-32.70591645,150.95381935625,4553277.8670125,9670296.3399625
6750,1.3KM NE OF FIREPLACE / REST AREA,WINDSOR-MT THORLEY,SINGLETON,North,Upper Hunter M3Ed3,-32.70227791666667,150.96356263333334,4553646.147083334,9671223.697683332
